"","X","Year","Player","Pos","Age","Tm","G","GS","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PPG","APG","RPG","BPG","SPG","MPG","TOPG","PFPG","Salary.in.."
"432",24645,2017,"Kemba Walker","PG",26,"CHO",79,79,2739,21.3,0.569,0.415,0.248,1.8,10.6,6.2,29.1,1.6,0.7,9.5,29.2,5.9,2.2,8.1,0.142,5.3,-1.7,3.6,3.9,643,1449,0.444,240,602,0.399,403,847,0.476,0.527,304,359,0.847,45,263,308,435,85,22,168,119,1830,23.1645569620253,5.50632911392405,3.89873417721519,0.278481012658228,1.07594936708861,34.6708860759494,2.12658227848101,1.50632911392405,1.2e+07
"433",24646,2017,"John Wall","PG",26,"WAS",78,78,2836,23.2,0.541,0.19,0.367,2.3,10.6,6.5,46.9,2.7,1.4,16.2,30.6,5.7,3,8.8,0.148,3.8,0.2,4,4.3,647,1435,0.451,89,272,0.327,558,1163,0.48,0.482,422,527,0.801,58,268,326,831,157,49,323,151,1805,23.1410256410256,10.6538461538462,4.17948717948718,0.628205128205128,2.01282051282051,36.3589743589744,4.14102564102564,1.93589743589744,16957900
"434",24647,2017,"Taurean Waller-Prince","SF",22,"ATL",59,10,981,9.8,0.513,0.358,0.33,2.8,14.6,8.8,8.4,2.2,2.4,15.7,17.2,-0.4,1.5,1.1,0.054,-3.8,1.5,-2.3,-0.1,114,285,0.4,33,102,0.324,81,183,0.443,0.458,74,94,0.787,25,132,157,55,43,27,61,96,335,5.67796610169492,0.932203389830508,2.66101694915254,0.457627118644068,0.728813559322034,16.6271186440678,1.03389830508475,1.6271186440678,2318280
"435",24648,2017,"T.J. Warren","SF",23,"PHO",66,59,2048,15.6,0.539,0.12,0.189,6.5,11.7,9,5.8,1.8,1.5,6.1,19.2,3,1.1,4.1,0.096,0.2,-0.5,-0.3,0.9,403,814,0.495,26,98,0.265,377,716,0.527,0.511,119,154,0.773,125,214,339,75,76,39,57,175,951,14.4090909090909,1.13636363636364,5.13636363636364,0.590909090909091,1.15151515151515,31.030303030303,0.863636363636364,2.65151515151515,2128920
"436",24649,2017,"C.J. Watson","PG",32,"ORL",62,9,1012,9.3,0.507,0.423,0.266,1.7,8.1,4.8,16.1,2.1,0.2,14.5,14.1,0.2,0.6,0.9,0.041,-2.5,-1.1,-3.6,-0.4,96,248,0.387,32,105,0.305,64,143,0.448,0.452,57,66,0.864,16,73,89,114,43,2,47,84,281,4.53225806451613,1.83870967741935,1.43548387096774,0.032258064516129,0.693548387096774,16.3225806451613,0.758064516129032,1.35483870967742,5e+06
"437",24651,2017,"Briante Weber","PG",24,"GSW",7,0,46,5.9,0.392,0.214,0.214,0,9,4.8,13.9,3.1,1.7,16.4,17.2,-0.1,0.1,0,-0.018,-6.9,0.7,-6.2,0,5,14,0.357,0,3,0,5,11,0.455,0.357,2,3,0.667,0,4,4,5,3,1,3,4,12,1.71428571428571,0.714285714285714,0.571428571428571,0.142857142857143,0.428571428571429,6.57142857142857,0.428571428571429,0.571428571428571,102898
"438",24652,2017,"Briante Weber","PG",24,"CHO",13,0,159,12.5,0.483,0.152,0.283,5.5,9.7,7.6,15.4,2.8,0,8.8,16.1,0.1,0.2,0.3,0.081,-2.1,-0.2,-2.3,0,20,46,0.435,1,7,0.143,19,39,0.487,0.446,9,13,0.692,8,14,22,16,9,0,5,12,50,3.84615384615385,1.23076923076923,1.69230769230769,0,0.692307692307692,12.2307692307692,0.384615384615385,0.923076923076923,231521
"439",24653,2017,"David West","C",36,"GSW",68,0,854,16.6,0.571,0.032,0.222,6.4,18.8,13,24.1,2.4,4.4,22,17.9,0.9,1.7,2.6,0.148,-1.7,3.9,2.2,0.9,135,252,0.536,3,8,0.375,132,244,0.541,0.542,43,56,0.768,47,156,203,151,42,48,78,105,316,4.64705882352941,2.22058823529412,2.98529411764706,0.705882352941177,0.617647058823529,12.5588235294118,1.14705882352941,1.54411764705882,1551659
"440",24654,2017,"Russell Westbrook","PG",28,"OKC",81,81,2802,30.6,0.554,0.3,0.433,5.4,28.8,17.1,57.3,2.3,0.9,15.9,41.7,8.5,4.6,13.1,0.224,10.9,4.7,15.6,12.4,824,1941,0.425,200,583,0.343,624,1358,0.459,0.476,710,840,0.845,137,727,864,840,133,31,438,190,2558,31.5802469135802,10.3703703703704,10.6666666666667,0.382716049382716,1.64197530864198,34.5925925925926,5.40740740740741,2.34567901234568,26540100
"441",24655,2017,"Okaro White","PF",24,"MIA",35,0,471,7.5,0.507,0.391,0.253,5.8,13.5,9.6,6,1.1,1.7,15.7,10.8,0.1,0.5,0.6,0.066,-3.1,0.9,-2.1,0,33,87,0.379,12,34,0.353,21,53,0.396,0.448,20,22,0.909,25,57,82,21,10,10,18,52,98,2.8,0.6,2.34285714285714,0.285714285714286,0.285714285714286,13.4571428571429,0.514285714285714,1.48571428571429,374933
"442",24656,2017,"Isaiah Whitehead","PG",21,"BRK",73,26,1643,7.5,0.487,0.293,0.222,2.1,9.7,5.9,17.7,1.2,1.7,20.3,18.2,-1.7,0.9,-0.8,-0.023,-4.3,-0.6,-4.9,-1.2,204,508,0.402,44,149,0.295,160,359,0.446,0.445,91,113,0.805,32,152,184,192,42,36,142,175,543,7.43835616438356,2.63013698630137,2.52054794520548,0.493150684931507,0.575342465753425,22.5068493150685,1.94520547945205,2.3972602739726,1074145
"443",24657,2017,"Hassan Whiteside","C",27,"MIA",77,77,2513,22.6,0.579,0,0.368,12.8,35.3,24,3.8,1.1,5,12,22.7,4.2,5.3,9.5,0.181,-2,1.5,-0.5,0.9,542,973,0.557,0,0,0,542,973,0.557,0.557,225,358,0.628,293,795,1088,57,56,161,154,226,1309,17,0.74025974025974,14.1298701298701,2.09090909090909,0.727272727272727,32.6363636363636,2,2.93506493506493,22116750
"444",24658,2017,"Andrew Wiggins","SF",21,"MIN",82,82,3048,16.5,0.534,0.184,0.345,3.9,8.8,6.3,10.6,1.4,0.8,9.4,29,3.3,0.9,4.2,0.066,0.2,-2.9,-2.7,-0.6,709,1570,0.452,103,289,0.356,606,1281,0.473,0.484,412,542,0.76,103,226,329,189,82,30,187,183,1933,23.5731707317073,2.30487804878049,4.01219512195122,0.365853658536585,1,37.1707317073171,2.28048780487805,2.23170731707317,6006600
"445",24659,2017,"C.J. Wilcox","SG",26,"ORL",22,0,108,2.9,0.329,0.484,0.065,3.9,8.3,6,15.5,0.9,0.7,15.8,15.4,-0.2,0,-0.2,-0.09,-6.5,-2.2,-8.7,-0.2,8,31,0.258,3,15,0.2,5,16,0.313,0.306,2,2,1,4,8,12,12,2,1,6,8,21,0.954545454545455,0.545454545454545,0.545454545454545,0.0454545454545455,0.0909090909090909,4.90909090909091,0.272727272727273,0.363636363636364,1209680
"446",24660,2017,"Alan Williams","C",24,"PHO",47,0,708,19.5,0.547,0.004,0.419,14,31.2,22.4,5.2,1.8,3.7,10.5,20.9,1.1,0.9,2.1,0.142,-1.8,0.2,-1.7,0.1,138,267,0.517,0,1,0,138,266,0.519,0.517,70,112,0.625,94,198,292,23,27,32,37,125,346,7.36170212765957,0.48936170212766,6.21276595744681,0.680851063829787,0.574468085106383,15.063829787234,0.787234042553192,2.65957446808511,874636
"447",24662,2017,"Deron Williams","PG",32,"DAL",40,40,1171,15,0.533,0.4,0.185,1.2,9.3,5.1,40.1,1.1,0.2,16.7,23.7,1.1,0.7,1.8,0.073,1,-2.4,-1.4,0.2,195,453,0.43,63,181,0.348,132,272,0.485,0.5,69,84,0.821,13,89,102,274,25,2,98,96,522,13.05,6.85,2.55,0.05,0.625,29.275,2.45,2.4,9e+06
"448",24663,2017,"Deron Williams","PG",32,"CLE",24,4,486,11.4,0.566,0.361,0.17,0.2,9.7,5.1,25.9,0.6,1,20.2,18.1,0.4,0.2,0.6,0.059,-1.9,-2.6,-4.5,-0.3,68,147,0.463,22,53,0.415,46,94,0.489,0.537,21,25,0.84,1,44,45,86,6,6,40,42,179,7.45833333333333,3.58333333333333,1.875,0.25,0.25,20.25,1.66666666666667,1.75,259626
"449",24665,2017,"Derrick Williams","PF",25,"MIA",25,11,377,10.1,0.465,0.328,0.365,4.7,16.9,10.7,5.6,1.2,1,8.1,20.4,-0.1,0.4,0.3,0.038,-3.8,-1.4,-5.2,-0.3,54,137,0.394,9,45,0.2,45,92,0.489,0.427,31,50,0.62,16,57,73,14,9,5,14,33,148,5.92,0.56,2.92,0.2,0.36,15.08,0.56,1.32,4598000
"450",24666,2017,"Derrick Williams","PF",25,"CLE",25,0,427,11.1,0.628,0.486,0.364,0.8,13.5,7.4,4.7,0.6,0.4,10.1,14.4,0.6,0.2,0.8,0.086,-1.1,-2.1,-3.2,-0.1,54,107,0.505,21,52,0.404,33,55,0.6,0.603,27,39,0.692,3,54,57,14,5,2,14,27,156,6.24,0.56,2.28,0.08,0.2,17.08,0.56,1.08,402043
"451",24669,2017,"Lou Williams","SG",30,"HOU",23,0,591,15.4,0.547,0.489,0.428,2.2,10.7,6.5,14.3,1.2,1.2,11.3,25.3,0.8,0.4,1.2,0.096,-0.1,-2.5,-2.6,-0.1,102,264,0.386,41,129,0.318,61,135,0.452,0.464,98,113,0.867,12,58,70,56,15,9,40,25,343,14.9130434782609,2.43478260869565,3.04347826086957,0.391304347826087,0.652173913043478,25.695652173913,1.73913043478261,1.08695652173913,7e+06
"452",24670,2017,"Marvin Williams","PF",30,"CHO",76,76,2295,13.7,0.551,0.503,0.213,4.2,19.7,11.9,7.1,1.3,2,7.2,16.3,2.4,2.6,5,0.105,-0.3,0.5,0.2,1.3,297,704,0.422,124,354,0.35,173,350,0.494,0.51,131,150,0.873,89,409,498,106,58,53,60,134,849,11.1710526315789,1.39473684210526,6.55263157894737,0.697368421052632,0.763157894736842,30.1973684210526,0.789473684210526,1.76315789473684,12250000
"453",24671,2017,"Reggie Williams","SF",30,"NOP",6,0,79,11.7,0.518,0.478,0.304,2.7,5.4,4,7.2,1.9,0,0,14.6,0.1,0.1,0.2,0.098,-0.8,-1.6,-2.4,0,8,23,0.348,5,11,0.455,3,12,0.25,0.457,6,7,0.857,2,4,6,4,3,0,0,2,27,4.5,0.666666666666667,1,0,0.5,13.1666666666667,0,0.333333333333333,252676
"454",24673,2017,"Troy Williams","SF",22,"MEM",24,13,418,7.6,0.474,0.333,0.203,1.6,11,6.2,7.2,3,2.1,16.8,17.5,-0.6,0.6,0,0.001,-4.7,1.6,-3.1,-0.1,51,123,0.415,10,41,0.244,41,82,0.5,0.455,15,25,0.6,6,39,45,19,24,9,27,42,127,5.29166666666667,0.791666666666667,1.875,0.375,1,17.4166666666667,1.125,1.75,543471
"455",24674,2017,"Troy Williams","SF",22,"HOU",6,3,139,12.8,0.616,0.477,0.159,7.1,11.8,9.4,6.4,1,0.6,11.3,16.2,0.2,0.1,0.3,0.116,0.4,-2.1,-1.7,0,22,44,0.5,8,21,0.381,14,23,0.609,0.591,6,7,0.857,9,15,24,6,3,1,6,18,58,9.66666666666667,1,4,0.166666666666667,0.5,23.1666666666667,1,3,181969
"456",24676,2017,"Justise Winslow","SF",20,"MIA",18,15,625,8.2,0.399,0.156,0.209,4,12.7,8.3,15.5,2.2,0.8,11.8,19.8,-0.9,0.8,-0.1,-0.008,-4,1.3,-2.7,-0.1,80,225,0.356,7,35,0.2,73,190,0.384,0.371,29,47,0.617,23,71,94,66,27,6,33,52,196,10.8888888888889,3.66666666666667,5.22222222222222,0.333333333333333,1.5,34.7222222222222,1.83333333333333,2.88888888888889,2593440
"457",24677,2017,"Jeff Withey","C",26,"UTA",51,1,432,18.8,0.588,0.01,0.466,14.3,17.9,16.2,2.5,1.9,6,10.1,14.9,1,0.9,1.8,0.205,-1.2,2.7,1.5,0.4,55,103,0.534,0,1,0,55,102,0.539,0.534,36,48,0.75,52,69,121,7,16,32,14,52,146,2.86274509803922,0.137254901960784,2.37254901960784,0.627450980392157,0.313725490196078,8.47058823529412,0.274509803921569,1.01960784313725,1015696
"458",24678,2017,"Christian Wood","PF",21,"CHO",13,0,107,15.1,0.591,0.217,0.652,14.3,15.5,14.9,2.8,1.4,4.9,19.1,15.4,0.1,0.1,0.3,0.125,-2.5,0.6,-2,0,12,23,0.522,0,5,0,12,18,0.667,0.522,11,15,0.733,14,15,29,2,3,6,7,11,35,2.69230769230769,0.153846153846154,2.23076923076923,0.461538461538462,0.230769230769231,8.23076923076923,0.538461538461538,0.846153846153846,874636
"459",24680,2017,"Brandan Wright","PF",29,"MEM",28,5,447,18.5,0.628,0.007,0.259,7.7,12.4,10,6,1.3,4.3,6.2,16.3,1.1,0.5,1.6,0.177,0,1.3,1.3,0.4,83,135,0.615,0,1,0,83,134,0.619,0.615,23,35,0.657,31,47,78,15,11,20,10,42,189,6.75,0.535714285714286,2.78571428571429,0.714285714285714,0.392857142857143,15.9642857142857,0.357142857142857,1.5,5700000
"460",24681,2017,"Delon Wright","PG",24,"TOR",27,0,446,15,0.535,0.259,0.474,4.1,8.1,6.1,18.2,3.1,2.1,15.1,16.6,0.5,0.6,1.1,0.117,-0.1,1.2,1.1,0.4,49,116,0.422,10,30,0.333,39,86,0.453,0.466,42,55,0.764,16,32,48,57,27,11,25,31,150,5.55555555555556,2.11111111111111,1.77777777777778,0.407407407407407,1,16.5185185185185,0.925925925925926,1.14814814814815,1577280
"461",24682,2017,"James Young","SG",21,"BOS",29,0,220,10,0.549,0.603,0.155,3.1,10,6.6,2.6,2.3,0.7,6.1,13.3,0.1,0.2,0.3,0.076,-2,-1.1,-3.1,-0.1,25,58,0.431,12,35,0.343,13,23,0.565,0.534,6,9,0.667,6,20,26,4,10,2,4,15,68,2.3448275862069,0.137931034482759,0.896551724137931,0.0689655172413793,0.344827586206897,7.58620689655172,0.137931034482759,0.517241379310345,1825200
"462",24683,2017,"Joe Young","PG",24,"IND",33,0,135,11.4,0.433,0.319,0.208,0.8,13.1,7.1,18,1.5,0,6,27.8,-0.2,0.1,-0.1,-0.022,-3.5,-3.8,-7.3,-0.2,26,72,0.361,5,23,0.217,21,49,0.429,0.396,11,15,0.733,1,16,17,15,4,0,5,5,68,2.06060606060606,0.454545454545455,0.515151515151515,0,0.121212121212121,4.09090909090909,0.151515151515152,0.151515151515152,1052342
"463",24684,2017,"Nick Young","SG",31,"LAL",60,60,1556,14.1,0.588,0.665,0.142,1.7,8.2,4.8,5.8,1.2,0.7,5.1,19.5,3,0.2,3.2,0.098,2.6,-3.4,-0.7,0.5,272,633,0.43,170,421,0.404,102,212,0.481,0.564,77,90,0.856,25,112,137,58,37,14,36,137,791,13.1833333333333,0.966666666666667,2.28333333333333,0.233333333333333,0.616666666666667,25.9333333333333,0.6,2.28333333333333,5443918
"464",24685,2017,"Thaddeus Young","PF",28,"IND",74,74,2237,14.9,0.562,0.172,0.125,6.7,15.8,11.3,8.4,2.6,1.2,11.7,16.5,1.9,2.7,4.6,0.099,0,1.5,1.5,2,362,687,0.527,45,118,0.381,317,569,0.557,0.56,45,86,0.523,131,318,449,122,114,30,96,135,814,11,1.64864864864865,6.06756756756757,0.405405405405405,1.54054054054054,30.2297297297297,1.2972972972973,1.82432432432432,14153652
"465",24686,2017,"Cody Zeller","PF",24,"CHO",62,58,1725,16.7,0.604,0.002,0.442,8.6,17.3,12.9,9.1,1.8,3,10.9,15.5,3.4,2.2,5.6,0.157,-0.2,2.3,2.1,1.8,253,443,0.571,0,1,0,253,442,0.572,0.571,133,196,0.679,135,270,405,99,62,58,65,189,639,10.3064516129032,1.59677419354839,6.53225806451613,0.935483870967742,1,27.8225806451613,1.04838709677419,3.04838709677419,5318313
"466",24687,2017,"Tyler Zeller","C",27,"BOS",51,5,525,13,0.508,0.006,0.247,9.2,17,13.2,12.2,0.7,3.3,10.2,16.5,0.5,0.6,1,0.094,-3.2,0.8,-2.5,-0.1,78,158,0.494,0,1,0,78,157,0.497,0.494,22,39,0.564,43,81,124,42,7,21,20,61,178,3.49019607843137,0.823529411764706,2.43137254901961,0.411764705882353,0.137254901960784,10.2941176470588,0.392156862745098,1.19607843137255,8e+06
"467",24688,2017,"Stephen Zimmerman","C",20,"ORL",19,0,108,7.3,0.346,0,0.161,10.8,24.9,17.6,5.3,0.9,3.7,8.3,14.8,-0.1,0.1,0,-0.005,-7.8,0.4,-7.3,-0.1,10,31,0.323,0,0,0,10,31,0.323,0.323,3,5,0.6,11,24,35,4,2,5,3,17,23,1.21052631578947,0.210526315789474,1.84210526315789,0.263157894736842,0.105263157894737,5.68421052631579,0.157894736842105,0.894736842105263,950000
"468",24689,2017,"Paul Zipser","SF",22,"CHI",44,18,843,6.9,0.503,0.448,0.181,1.9,14.2,8,6.1,0.9,1.5,14.4,14.4,-0.3,0.8,0.5,0.03,-3.6,-0.1,-3.7,-0.4,88,221,0.398,33,99,0.333,55,122,0.451,0.473,31,40,0.775,15,110,125,36,15,16,40,78,240,5.45454545454545,0.818181818181818,2.84090909090909,0.363636363636364,0.340909090909091,19.1590909090909,0.909090909090909,1.77272727272727,750000
"469",24690,2017,"Ivica Zubac","C",19,"LAL",38,11,609,17,0.547,0.013,0.206,7.1,21.9,14.3,8.1,1.1,4.4,10.4,20.3,0.6,0.5,1.1,0.086,-2.7,0.3,-2.5,-0.1,126,238,0.529,0,3,0,126,235,0.536,0.529,32,49,0.653,41,118,159,30,14,33,30,66,284,7.47368421052632,0.789473684210526,4.18421052631579,0.868421052631579,0.368421052631579,16.0263157894737,0.789473684210526,1.73684210526316,1034956
